lng lat hight p_cov
120.11113616666667 30.263669333333333 51.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111137 30.26367116666667 51.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113766666666 30.263672833333334 51.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113833333333 30.2636745 51.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113816666666 30.26367533333333 51.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113833333333 30.263676833333335 51.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113833333333 30.263678166666665 52.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113866666666 30.26367966666667 52.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113933333333 30.263681333333334 52.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11113966666667 30.263683333333333 52.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114016666667 30.263685 52.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114083333334 30.263686833333335 52.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114183333333 30.263688833333333 53.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111143 30.263690666666665 53.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114416666666 30.263692666666667 53.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114516666666 30.2636945 53.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114566666667 30.263695666666667 53.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114583333334 30.263696666666668 54.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114616666667 30.263697666666665 54.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114666666667 30.263699 54.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111475 30.263699666666668 54.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114816666667 30.263700666666665 55.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114883333333 30.263702 55.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11114966666666 30.263703333333332 55.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115066666666 30.263704833333332 55.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115166666667 30.263706 55.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111153 30.263707833333335 55.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115433333333 30.2637095 55.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111555 30.263711333333333 55.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115683333334 30.263713166666665 55.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115816666667 30.263715 55.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11115933333333 30.263716666666667 56.0 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111605 30.263718333333333 56.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111615 30.26372 56.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11116283333334 30.263721833333335 56.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111164 30.2637235 56.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11116533333333 30.263725 56.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11116683333333 30.263726833333333 56.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11116816666667 30.2637285 56.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11116933333334 30.263730666666667 56.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111171 30.263732666666666 57.0 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11117216666666 30.2637345 57.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111735 30.263736166666668 57.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11117483333334 30.263738 57.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111176 30.26374 57.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111775 30.263742166666667 57.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111179 30.263743833333333 57.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111805 30.263745666666665 57.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11118183333333 30.2637475 57.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111835 30.263749 58.0 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11118516666667 30.263750666666667 58.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11118683333333 30.263752166666666 58.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1111885 30.263753666666666 58.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11119033333334 30.2637555 58.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111192 30.263757166666668 58.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111194 30.263759 59.0 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111196 30.263760666666666 59.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11119783333334 30.263762 59.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11119983333333 30.263763666666666 59.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11120166666667 30.263765 59.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11120333333334 30.263766666666665 59.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11120533333333 30.2637685 59.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11120716666667 30.263770333333333 59.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111209 30.263772 59.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111211 30.263774 59.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11121266666666 30.263775833333334 59.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112145 30.263777666666666 60.0 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11121616666667 30.263779333333332 60.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111218 30.263781333333334 60.1 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11121966666667 30.263783 60.2 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11122116666667 30.2637845 60.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111223 30.263786 60.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112245 30.2637875 60.3 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11122583333334 30.263788666666667 60.4 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112275 30.26379 60.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11122866666666 30.263791333333334 60.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11122983333334 30.263792833333333 60.5 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111231 30.263794 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123216666667 30.263795166666668 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123316666666 30.2637965 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112345 30.263797666666665 60.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123433333333 30.263797666666665 60.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123433333333 30.263797833333335 60.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123433333333 30.263798 60.9 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123416666666 30.263798166666668 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123416666666 30.263798166666668 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111234 30.263798333333334 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123383333333 30.2637985 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123366666666 30.2637985 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112335 30.263798666666666 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123333333333 30.263798666666666 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123316666666 30.263798833333333 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111233 30.263798833333333 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123283333333 30.263799 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123266666667 30.263799 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112325 30.263799166666665 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123233333333 30.263799333333335 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123216666667 30.2637995 60.8 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111232 30.2637995 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123183333333 30.263799666666667 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123166666667 30.263799833333334 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112315 30.2638 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123133333334 30.2638 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123116666667 30.263800166666666 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.111231 30.263800166666666 60.7 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123083333334 30.263800333333332 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.11123066666667 30.263800333333332 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
120.1112305 30.2638005 60.6 "(19.360000000000003, 0.0, 0.0, 0.0, 19.360000000000003, 0.0, 0.0, 0.0, 309.76000000000005)"
