x y z
-0.7606831742805348 4.08630608417802 8.5
-0.5380441967704805 4.134380188964115 8.600000000000001
-0.38961821152773923 4.2305285075514085 8.700000000000003
-0.3710649627527955 4.358726333122263 8.700000000000003
0.3710649627527955 4.1824540291274035 9.600000000000001
0.42672470695328024 4.2145034636790095 9.700000000000003
0.5937039402628498 4.246552854657198 9.800000000000004
0.779236422347363 4.262577509986394 9.900000000000006
0.9647689030156453 4.246552710500437 10.0
1.113194888966502 4.262577379755715 10.100000000000001
1.2430676254342996 4.278602055838037 10.200000000000003
1.3543871152515001 4.310651465393394 10.300000000000004
1.4286001075188128 4.3266761625824435 10.300000000000004
1.4842598517192978 4.374750319672928 10.400000000000006
1.5770260920534387 4.438849187497758 10.400000000000006
1.6697923330956954 4.567046961089064 10.300000000000004
2.0037507997148345 4.839467156967205 10.400000000000006
2.1707300337325193 4.9035659845097195 10.300000000000004
2.3748157631757456 4.9997142433671 10.400000000000006
2.5603482438440275 5.079837782487131 10.400000000000006
2.9870729522135386 5.320208449185412 10.600000000000001
3.191158681656765 5.400331969211446 10.700000000000003
3.3766911630331626 5.464430771948077 10.700000000000003
3.5622236444095603 5.528529572508751 10.800000000000004
3.6549898847437015 5.512504802398103 10.800000000000004
3.8219691187613862 5.528529441135601 10.800000000000004
3.970395104004128 5.528529366065224 11.5
4.137374337313697 5.560578726580014 11.600000000000001
4.322906818690095 5.624677521048002 11.700000000000003
4.545545796200149 5.656726852702695 11.900000000000006
4.731078277576548 5.704800921531056 12.0
4.935164007727888 5.768899700277764 12.100000000000001
5.157802985237943 5.865047908707359 12.300000000000004
5.361888714681169 5.977220844027734 12.400000000000006
5.584527692899338 6.08939376482361 12.5
5.788613422342564 6.18554197151242 12.700000000000003
5.918486159518477 6.233616060086028 13.0
6.029805648627562 6.249640716312706 13.300000000000004
6.141125137028531 6.281690091759935 13.600000000000001
6.2895511222712726 6.3297641644505775 13.900000000000006
6.363764115246701 6.409887717578239 14.100000000000001
6.47508360364767 6.473986528529029 14.400000000000006
6.623509588890411 6.538085315979506 14.5
6.7719355741331535 6.618208820311382 14.600000000000001
6.938914807442723 6.714357031921747 14.700000000000003
7.0687875439105206 6.810505261267645 14.900000000000006
7.272873274061862 6.9387028772125205 14.900000000000006
7.458405756146375 7.066900500365239 15.0
7.662491485589601 7.179073389636906 15.100000000000001
7.866577215032828 7.307270994183685 15.0
8.070662945184168 7.435468591496915 15.100000000000001
8.256195425852452 7.547641480414963 15.200000000000003
8.441727907936965 7.659814365525085 15.300000000000004
8.627260388605247 7.755962530925058 15.400000000000006
8.831346118756588 7.884160113385852 15.5
9.016878600841101 7.996332986881787 15.700000000000003
9.183857833442556 8.124530585418952 15.800000000000004
9.387943563593897 8.268752866811 15.900000000000006
9.57347604426218 8.39695044258221 16.0
9.814668270547177 8.509123258876153 16.0
10.037307248765348 8.669370223911836 16.200000000000003
10.241392978208573 8.781543056798943 16.300000000000004
10.426925459584972 8.909740616303331 16.400000000000006
10.631011189028197 9.037938153668865 16.400000000000006
10.853650167246366 9.150110958050904 16.6
11.09484239282325 9.294333166711517 16.700000000000003
11.280374874199646 9.43855541951534 16.900000000000006
11.484460603642871 9.582777648711527 17.0
11.688546333794214 9.7109751611079 17.0
11.855525567103783 9.871222124457134 17.200000000000003
12.04105804848018 10.03146906833003 17.300000000000004
12.208037281789752 10.191716021615441 17.700000000000003
12.37501651509932 10.351962970004944 17.800000000000004
12.579102244542545 10.528234587921556 18.0
12.76463472662706 10.688481510034835 18.1
12.968720456070285 10.880777824922813 18.200000000000003
13.154252937446683 11.073074151424956 18.300000000000004
13.302678922689426 11.24934580304017 18.400000000000006
13.488211404065822 11.441642117411329 18.5
13.636637389308563 11.617913758636321 18.6
13.822169870684961 11.778160641857314 18.6
14.026255600836302 11.97045692024201 18.800000000000004
14.230341330279527 12.146728483758045 18.900000000000006
14.415873811655926 12.323000059161762 19.0
14.638512789874095 12.515296293239965 19.0
14.842598519317322 12.675543127473105 19.1
15.046684248760547 12.851814664659985 19.200000000000003
15.232216730136946 13.012061508712115 19.300000000000004
15.454855708355115 13.188333008501171 19.300000000000004
15.6403881890234 13.348579840857495 19.400000000000006
15.807367423041084 13.492801987773493 19.5
15.97434665635065 13.669073538099186 19.5
16.141325889660223 13.813295675712938 19.5
16.271198626836135 13.941493149159424 19.6
16.41962461137076 14.101740004635275 19.700000000000003
16.568050596613503 14.213912742976666 19.700000000000003
16.73502982992307 14.326085453955347 19.700000000000003
16.864902567098984 14.438258212966828 19.800000000000004
16.994775304274896 14.55043096686631 19.800000000000004
17.143201289517638 14.646578989795032 19.800000000000004
17.273074025985437 14.774776441590664 20.1
17.273074025985437 14.758751738363403 20.1
17.29162727476038 14.758751713312654 20.1
17.31018052282721 14.758751688261906 20.1
17.32873377089404 14.742726957619057 20.0
17.32873377089404 14.742726957619057 20.0
17.347287018960863 14.726702231923483 20.0
17.365840267027693 14.710677503835871 20.0
17.365840267027693 14.694652800744606 20.0
17.38439351509452 14.678628072738592 20.0
17.38439351509452 14.662603369674526 20.0
17.40294676316135 14.64657864175011 20.0
17.40294676316135 14.630553938713243 20.0
17.421500011936295 14.614529208423992 20.0
17.421500011936295 14.598504505414327 20.0
17.440053259295006 14.582479780099547 20.0
17.45860650806995 14.56645505239272 20.0
17.47715975613678 14.550430324740303 20.0
17.47715975613678 14.534405621812233 19.900000000000006
17.495713004911725 14.51838089424141 19.900000000000006
17.514266252270435 14.50235616672499 19.900000000000006
17.532819501045378 14.486331436816526 19.900000000000006
17.532819501045378 14.470306733970055 19.900000000000006
17.55137274840409 14.438257306216798 19.900000000000006
17.569925997179034 14.422232578917967 19.800000000000004
17.569925997179034 14.4062078761259 19.800000000000004
17.588479244537748 14.390183148908669 19.800000000000004
17.588479244537748 14.374158446143799 19.800000000000004
17.588479244537748 14.342109038167626 19.800000000000004
17.588479244537748 14.326084335402756 19.700000000000003
17.588479244537748 14.310059632637886 19.700000000000003
17.588479244537748 14.294034929873012 19.700000000000003
17.60703249331269 14.278010202873382 19.700000000000003
17.62558574137952 14.261985475928146 19.700000000000003
17.644138989446347 14.229936046354037 19.700000000000003
17.66269223822129 14.213911319544799 19.700000000000003
17.66269223822129 14.197886616888725 19.700000000000003
17.644138989446347 14.165837235620955 19.6
17.644138989446347 14.14981253293768 19.6
17.644138989446347 14.117763127571141 19.5
17.644138989446347 14.10173842488787 19.5
17.45860650806995 13.861368119914575 19.400000000000006
17.23596752985178 13.733170773545769 19.5
17.068988296542212 13.556899244544562 19.5
16.88345581587393 13.316528915229183 19.400000000000006
16.697923333789415 13.124232692411724 19.400000000000006
16.512390852413017 12.899887051935044 19.300000000000004
16.326858370328505 12.707590817964242 19.300000000000004
16.141325889660223 12.51529457257267 19.200000000000003
15.955793407575708 12.290948912782795 19.200000000000003
15.770260926907428 12.098652653791452 19.200000000000003
15.566175196756085 11.890331705198268 19.1
15.343536218537915 11.682010768654445 19.1
15.139450489094688 11.473689801703086 19.1
14.953918008426408 11.249344103670655 19.1
14.749832278275065 11.041023121215567 19.0
14.564299796898668 10.84872682223938 19.0
14.360214067455441 10.624381119827795 19.0
14.174681586079044 10.432084804479015 19.0
14.00770235206136 10.23978846766831 18.900000000000006
13.822169870684961 10.047492142036585 18.900000000000006
13.618084141241734 9.887245241329348 18.900000000000006
13.413998411798508 9.726998337084652 18.900000000000006
13.209912681647168 9.50265259012025 18.900000000000006
13.042933448337598 9.294331510263714 18.900000000000006
12.894507463094858 9.102035120713166 18.800000000000004
12.727528229785289 8.925763450954364 18.800000000000004
12.523442500342062 8.733467092875111 18.700000000000003
12.319356770898835 8.557195440551158 18.700000000000003
12.133824289522437 8.412973188942638 18.700000000000003
11.948291807437924 8.268750929991773 18.6
11.72565282992787 8.156578118891513 18.6
11.540120348551472 8.060429987545373 18.5
11.33603461840013 7.932232442591225 18.5
11.150502137023734 7.8040348771573855 18.5
10.946416407580507 7.675837322846608 18.5
10.760883926204109 7.579689176486332 18.5
10.575351444827712 7.4514916007695655 18.5
10.371265714676369 7.339318746476499 18.5
10.185733233299972 7.227145873281313 18.6
10.00020075263169 7.114972998724637 18.6
9.77756177441352 6.986775429916501 18.6
9.610582540395836 6.858577820961961 18.6
9.406496810952609 6.714355516178393 18.6
9.202411081509384 6.602182633680958 18.5
9.016878600841101 6.473985023094436 18.5
8.849899366823417 6.329762681809185 18.400000000000006
8.64581363738019 6.13746620704409 18.5
8.47883440407062 5.977219139602418 18.400000000000006
8.274748674627395 5.8009473705926275 18.5
8.126322688676538 5.656724999632765 18.5
7.9964499522087396 5.480453179299126 18.5
7.829470718899171 5.336230809372833 18.5
7.699597981723258 5.159958982890608 18.5
7.402746011237776 4.807415331233227 18.5
7.272873274061862 4.631143491586464 18.5
7.124447288819121 4.454871655312427 18.5
6.976021304284495 4.166426783544051 18.6
6.827595318333638 3.9100313410233687 18.700000000000003
6.697722581157725 3.6536358877845974 18.700000000000003
6.586403092756756 3.3972404202404314 18.800000000000004
6.47508360364767 3.1568696689777704 18.800000000000004
6.400870611380358 2.868424742973716 18.900000000000006
6.326657619113045 2.6120292540492858 18.900000000000006
6.252444625429501 2.32358432287583 19.0
6.1596783850953605 2.083213547352781 19.0
6.122571888961703 1.8909169195348912 19.0
6.066912144761218 1.6665708515366404 19.0
6.048358895986275 1.4742742181700668 19.0
6.011252399852618 1.2819775838802205 18.900000000000006
5.99269915178579 1.0896809488816808 18.800000000000004
5.9370394075853055 0.8493101567382717 18.900000000000006
5.918486159518477 0.6249640799530969 18.900000000000006
5.918486159518477 0.36856855953323464 18.800000000000004
5.918486159518477 0.12819775898671118 18.800000000000004
5.918486159518477 -0.12819775898671118 18.700000000000003
5.955592655652135 -0.33651911619774094 18.700000000000003
5.955592655652135 -0.5768899159282816 18.700000000000003
5.918486159518477 -1.0736562364065858 18.700000000000003
5.881379662676706 -1.3300517588951126 18.700000000000003
5.825719918476222 -1.826818088403625 18.700000000000003
5.8071666704093925 -2.0671888920523904 18.700000000000003
5.8071666704093925 -2.1152630546084366 18.800000000000004
5.8071666704093925 -2.147312494681507 18.800000000000004
5.825719918476222 -2.179361928609016 18.700000000000003
5.844273166543049 -2.2114113673206073 18.700000000000003
5.844273166543049 -2.2434608072848805 18.700000000000003
5.8628264153179925 -2.2755102433868353 18.6
5.881379662676706 -2.2915349594522545 18.6
5.89993291145165 -2.3235843929173727 18.5
5.89993291145165 -2.355633835164889 18.5
5.89993291145165 -2.3876832749659656 18.5
5.89993291145165 -2.403707994866504 18.5
5.89993291145165 -2.4357574346675803 18.5
5.89993291145165 -2.451782154568119 18.400000000000006
5.89993291145165 -2.4838315943691947 18.400000000000006
5.918486159518477 -2.5158810323464014 18.400000000000006
5.918486159518477 -2.547930472093079 18.400000000000006
5.918486159518477 -2.5799799118397564 18.400000000000006
5.9370394075853055 -2.596004624860348 18.400000000000006
5.9370394075853055 -2.628054064552627 18.400000000000006
5.9370394075853055 -2.660103506691346 18.400000000000006
5.9370394075853055 -2.6921529463836245 18.400000000000006
5.9370394075853055 -2.724202386075903 18.400000000000006
5.918486159518477 -2.7402271081267044 18.300000000000004
5.918486159518477 -2.772276550319822 18.300000000000004
5.89993291145165 -2.804325994826399 18.300000000000004
5.89993291145165 -2.8203507147269375 18.300000000000004
5.881379662676706 -2.852400159369511 18.300000000000004
5.8628264153179925 -2.884449601674444 18.300000000000004
5.8628264153179925 -2.9004743240758204 18.300000000000004
5.844273166543049 -2.9164990489810534 18.300000000000004
5.844273166543049 -2.93252376896319 18.300000000000004
5.825719918476222 -2.9485484939500206 18.300000000000004
5.825719918476222 -2.9645732139593566 18.300000000000004
5.8071666704093925 -2.9805979390277852 18.300000000000004
5.8071666704093925 -2.9966226590643212 18.300000000000004
5.788613422342564 -3.0126473842143486 18.200000000000003
5.788613422342564 -3.028672104278083 18.200000000000003
5.788613422342564 -3.0446968243418184 18.200000000000003
5.770060174275736 -3.0446968295097085 18.200000000000003
5.770060174275736 -3.060721549600642 18.200000000000003
5.751506926208908 -3.0767462773603063 18.200000000000003
5.751506926208908 -3.0927709974784396 18.200000000000003
5.751506926208908 -3.1087957175965735 18.200000000000003
5.73295367814208 -3.1248204430185944 18.200000000000003
5.73295367814208 -3.1248204430185944 18.200000000000003
5.714400430075251 -3.140845168495015 18.200000000000003
5.714400430075251 -3.156869886221108 18.200000000000003
5.695847181300308 -3.1568698915793947 18.200000000000003
5.695847181300308 -3.172894611779126 18.200000000000003
5.67729393323348 -3.1889193373915434 18.1
5.658740685166651 -3.188919342804229 18.1
5.658740685166651 -3.2049440655048 18.1
5.640187437099823 -3.204944070944685 18.1
5.621634189032996 -3.220968796693099 18.1
5.621634189032996 -3.2369935170016277 18.1
5.603080940966167 -3.236993522495912 18.1
5.584527692899338 -3.236993527990196 18.200000000000003
5.56597444483251 -3.2530182538746075 18.200000000000003
5.547421196765682 -3.2530182593960895 18.200000000000003
5.547421196765682 -3.2690429798134173 18.200000000000003
5.528867947990738 -3.2690429853620997 18.200000000000003
5.51031469992391 -3.269042990910782 18.200000000000003
5.51031469992391 -3.285067711382509 18.200000000000003
5.491761451857082 -3.2850677169583906 18.200000000000003
5.491761451857082 -3.3010924350108755 18.1
5.473208203790254 -3.301092440613956 18.1
5.454654955723425 -3.3010924462170377 18.1
5.454654955723425 -3.3171171667703616 18.1
5.436101706948482 -3.3171171724006423 18.1
5.436101706948482 -3.3171171724006423 18.1
5.417548459589769 -3.3171171780309234 18.1
5.2505692262801995 -3.1568700201782662 18.1
5.102143241037458 -2.9966228523434206 18.200000000000003
4.953717255794717 -2.8203509588689566 18.1
4.805291270551976 -2.6440790606073925 18.0
4.656865285309234 -2.46780715511229 18.0
4.508439300066493 -2.2915352472765287 18.0
4.37856656289058 -2.083213886801564 17.900000000000006
4.248693825714667 -1.9229666858937247 17.900000000000006
4.100267840471925 -1.714645318999696 17.900000000000006
3.970395104004128 -1.5223486666207218 17.900000000000006
3.8590756148950427 -1.3140272820757795 17.900000000000006
3.747756125785958 -1.12173061878984 17.900000000000006
3.617883388610045 -0.9614833996568836 17.800000000000004
3.4694574033673033 -0.7531620052385539 17.800000000000004
3.3210314181245626 -0.5608653312904444 17.800000000000004
3.191158681656765 -0.40061809923776803 17.800000000000004
3.0427326964140233 -0.22434613724947686 17.700000000000003
2.8757534623963386 -0.04807417300212897 17.700000000000003
2.7273274778617127 0.1121730718614675 17.700000000000003
2.5603482438440275 0.2724203239857989 17.700000000000003
2.4304755073762303 0.43266757709081405 17.700000000000003
2.244943025999832 0.6089395622817014 17.700000000000003
2.0779637919821474 0.7531621035628916 17.700000000000003
1.9295378074475213 0.9134093710019895 17.6
1.7625585741379521 1.0896813705813566 17.6
1.6141325881870954 1.2018544711094836 17.6
1.4286001075188128 1.3621017560649895 17.6
1.280174121567956 1.5223490412924892 17.6
1.113194888966502 1.6825963337278267 17.6
0.9091091595232761 1.8909178214128908 17.5
0.7235766774387629 2.035140400910726 17.5
0.5565974441291933 2.179362981605332 17.5
0.3710649627527955 2.3396103011025513 17.5
0.204085729443226 2.4998576193500996 17.400000000000006
0.204085729443226 2.5158823476008556 17.800000000000004
0.1855324806682823 2.499857623593204 17.800000000000004
0.16697923330956954 2.4998576278363083 17.800000000000004
0.14842598453462585 2.499857632079412 17.800000000000004
0.14842598453462585 2.499857632079412 17.900000000000006
0.12987273717591308 2.499857636322516 17.900000000000006
0.11131948840096939 2.49985764056562 17.900000000000006
0.11131948840096939 2.49985764056562 17.900000000000006
0.09276624033414115 2.4998576448087237 17.900000000000006
0.07421299226731293 2.499857649051828 17.900000000000006
0.055659744200484695 2.4998576532949315 17.900000000000006
0.037106496133656464 2.5158823860335855 17.900000000000006
0.018553247358712777 2.5158823903038887 17.900000000000006
-0.0 2.515882394574192 17.900000000000006
-0.018553248774943687 2.5319071274216434 17.900000000000006
-0.037106496133656464 2.5319071317191457 17.900000000000006
-0.037106496133656464 2.5319071317191457 17.900000000000006
-0.055659744908600144 2.5158824073851016 17.900000000000006
-0.07421299226731293 2.515882411655404 17.900000000000006
-0.09276624104225661 2.515882415925707 17.900000000000006
-0.09276624104225661 2.4998576872397615 17.900000000000006
-0.11131948910908485 2.48383296276972 17.900000000000006
-0.11131948910908485 2.4678082340565752 17.900000000000006
-0.12987273717591308 2.4517835095049354 17.900000000000006
-0.1484259852427413 2.451783513666441 17.900000000000006
-0.1484259852427413 2.435758784898897 17.900000000000006
-0.16697923330956954 2.419734060238459 17.900000000000006
-0.16697923330956954 2.4037093314437157 17.900000000000006
-0.18553248208451323 2.3876846042552398 17.900000000000006
-0.18553248208451323 2.3716598754332967 17.900000000000006
-0.18553248208451323 2.355635146611354 17.900000000000006
-0.204085729443226 2.3396104242069624 17.900000000000006
-0.2226389782181697 2.3235856993017308 17.900000000000006
-0.2226389782181697 2.3075609679789477 17.900000000000006
-0.24119222557688247 2.275511514088577 17.900000000000006
-0.24119222557688247 2.259486785185036 17.900000000000006
-0.25974547435182616 2.2274373311586686 17.900000000000006
-0.2782987224186544 2.2114126059814425 17.900000000000006
-0.2782987224186544 2.1793631480655633 17.900000000000006
-0.2968519704854826 2.1633384227795402 17.900000000000006
-0.2968519704854826 2.131288964809262 17.900000000000006
-0.31540521855231085 2.1152642394144414 17.900000000000006
-0.31540521855231085 2.0832147813897643 17.900000000000006
-0.3339584666191391 2.067190055886146 17.900000000000006
-0.3339584666191391 2.0511653268466086 17.900000000000006
-0.3339584666191391 2.019115868767533 17.900000000000006
-0.3339584666191391 2.003091139727995 17.900000000000006
-0.3339584666191391 1.9870664106884572 17.900000000000006
-0.35251171539408277 1.9710416849944437 17.900000000000006
-0.35251171539408277 1.9229674977942326 18.0
-0.35251171539408277 1.9069427687274947 18.0
-0.35251171539408277 1.8909180396607579 18.0
-0.35251171539408277 1.8748933105940204 18.0
-0.35251171539408277 1.858868579080842 18.0
-0.35251171539408277 1.8428438500141047 18.0
-0.35251171539408277 1.8107943918806302 18.0
-0.35251171539408277 1.7947696628138934 18.0
-0.35251171539408277 1.7787449361935976 18.0
-0.3710649627527955 1.762720210118792 18.0
-0.3710649627527955 1.7306707494844777 18.0
-0.3710649627527955 1.7146460203905407 18.0
-0.3710649627527955 1.6986212912966043 18.0
-0.3710649627527955 1.6825965622026677 18.0
-0.3710649627527955 1.6665718331087311 18.0
-0.3710649627527955 1.6345223773672988 18.0
-0.38961821152773923 1.6184976485740588 18.0
-0.38961821152773923 1.6024729194529226 18.0
-0.38961821152773923 1.5864481903317869 18.0
-0.38961821152773923 1.570423461210651 18.0
-0.38961821152773923 1.5543987320895147 18.0
-0.38961821152773923 1.538374002968379 18.0
-0.38961821152773923 1.5063245447261069 18.0
-0.38961821152773923 1.490299815604971 18.0
-0.38961821152773923 1.474275086483835 18.0
-0.38961821152773923 1.458250357362699 18.0
-0.408171458886452 1.4422256306895074 18.1
-0.408171458886452 1.4262009015411719 18.1
-0.408171458886452 1.4101761723928368 18.1
-0.408171458886452 1.3941514432445012 18.1
-0.4267247083695111 1.378126716435313 18.1
-0.408171458886452 1.3621019849478304 18.1
-0.408171458886452 1.3460772557994953 18.1
-0.38961821152773923 1.3460772535147474 18.1
-0.38961821152773923 1.3300525243936114 18.1
-0.3710649627527955 1.3300525221360628 18.1
-0.3710649627527955 1.3140277905956848 18.1
-0.35251171539408277 1.2980030592985987 18.1
-0.35251171539408277 1.2819783302318615 18.1
-0.35251171539408277 1.265953601165124 18.1
-0.35251171539408277 1.265953601165124 18.1
-0.35251171539408277 1.249928872098387 18.200000000000003
-0.3339584666191391 1.233904140937297 18.200000000000003
-0.3339584666191391 1.233904140937297 18.200000000000003
-0.3339584666191391 1.2178794143442007 18.200000000000003
-0.31540521855231085 1.2178794122770478 18.200000000000003
-0.31540521855231085 1.2018546832647097 18.200000000000003
-0.31540521855231085 1.2018546832647097 18.200000000000003
-0.2968519704854826 1.1858299497931752 18.200000000000003
-0.2968519704854826 1.1858299497931752 18.200000000000003
-0.2782987224186544 1.1858299477804213 18.200000000000003
-0.2782987224186544 1.1858299477804213 18.200000000000003
-0.2782987224186544 1.1858299477804213 18.200000000000003
-0.25974547435182616 1.1698052168369268 18.200000000000003
-0.25974547435182616 1.1698052168369268 18.200000000000003
-0.24119222557688247 1.1698052148513718 18.200000000000003
-0.2226389782181697 1.1698052128658172 18.200000000000003
-0.2226389782181697 1.1698052128658172 18.200000000000003
-0.204085729443226 1.1698052108802623 18.200000000000003
-0.18553248208451323 1.1698052088947075 18.200000000000003
-0.18553248208451323 1.18582993771665 18.200000000000003
-0.16697923330956954 1.1858299357038957 18.200000000000003
-0.1484259852427413 1.1858299336911415 18.200000000000003
-0.12987273717591308 1.1858299316783871 18.200000000000003
-0.11131948910908485 1.2018546608252196 18.200000000000003
-0.11131948910908485 1.2018546608252196 18.200000000000003
-0.09276624104225661 1.2018546587852659 18.200000000000003
-0.07421299226731293 1.201854656745312 18.200000000000003
-0.07421299226731293 1.2178793854040586 18.200000000000003
-0.055659744908600144 1.2178793833369057 18.200000000000003
-0.037106496133656464 1.2178793812697526 18.1
-0.018553248774943687 1.2339041053333064 18.1
0.037106496133656464 1.2659535560413493 18.1
0.07421299226731293 1.2819782801849984 18.1
0.09276624033414115 1.2980030064229993 18.1
0.11131948840096939 1.3140277326066023 18.1
0.11131948840096939 1.3300524634397959 18.1
0.12987273717591308 1.3621019179013534 18.1
0.14842598453462585 1.37812664392176 18.1
0.16697923330956954 1.410176098192922 18.1
0.16697923330956954 1.4262008264980761 18.1
0.1855324806682823 1.4422255523552865 18.1
0.204085729443226 1.474275006408853 18.1
0.22263897751005424 1.490299732130066 18.1
0.22263897751005424 1.5223491885771785 18.1
0.24119222557688247 1.5543986423859508 18.1
0.2597454736437107 1.5704233679167683 18.1
0.27829872171053893 1.6024728215351447 18.1
0.2968519704854826 1.6184975469299652 18.1
0.2968519704854826 1.6505470031594829 18.0
0.31540521784419534 1.6825964565330649 18.0
0.3339584666191391 1.6986211817374894 18.0
0.35251171397785186 1.730670634920676 18.0
0.3710649627527955 1.7466953599891035 18.0
0.3896182108196237 1.7787448154283354 18.0
0.40817145959456747 1.794769537914325 18.0
0.40817145959456747 1.826818993817449 18.0
0.42672470695328024 1.8428437186410829 18.0
0.42672470695328024 1.8588684465654457 18.0
0.4452779557282239 1.8909179016510858 18.0
0.4452779557282239 1.9069426295482492 18.0
0.4452779557282239 1.9229673574454134 18.0
0.4638312030869367 1.938992082051451 18.0
0.4638312030869367 1.9550168099214151 18.0
0.4638312030869367 1.9550168099214151 18.0
0.4638312030869367 1.9710415377913793 18.0
0.4638312030869367 1.987066265661344 18.0
0.4638312030869367 1.987066265661344 18.0
0.4638312030869367 2.0030909935313077 18.0
0.4638312030869367 2.0191157214012723 18.0
0.4452779557282239 2.019115724828395 18.0
0.4452779557282239 2.019115724828395 18.1
0.4452779557282239 2.0351404527255594 18.1
0.4452779557282239 2.0351404527255594 18.1
0.42672470695328024 2.051165184104244 18.1
0.42672470695328024 2.051165184104244 18.1
0.42672470695328024 2.051165184104244 18.1
0.42672470695328024 2.0671899120286072 18.200000000000003
0.40817145959456747 2.0671899155373277 18.200000000000003
0.40817145959456747 2.0671899155373277 18.200000000000003
0.40817145959456747 2.0671899155373277 18.200000000000003
0.3896182108196237 2.067189919046049 18.200000000000003
0.3710649627527955 2.0511651945488083 18.300000000000004
0.3710649627527955 2.0511651945488083 18.300000000000004
0.35251171397785186 2.051165198030329 18.300000000000004
0.35251171397785186 2.0351404699971694 18.300000000000004
0.3339584666191391 2.035140473451491 18.300000000000004
0.31540521784419534 2.0191157488182534 18.300000000000004
0.31540521784419534 2.003091020730694 18.300000000000004
0.2968519704854826 2.003091024130617 18.300000000000004
0.2968519704854826 1.9870662960158585 18.300000000000004
0.27829872171053893 1.9710415712466245 18.300000000000004
0.27829872171053893 1.9710415712466245 18.300000000000004
0.27829872171053893 1.9550168431046664 18.300000000000004
0.2597454736437107 1.9550168464229911 18.300000000000004
0.2597454736437107 1.9389921182538337 18.300000000000004
0.24119222557688247 1.9229673933486024 18.400000000000006
0.24119222557688247 1.9229673933486024 18.400000000000006
0.24119222557688247 1.9069426651522454 18.400000000000006
0.22263897751005424 1.9069426683889719 18.400000000000006
0.22263897751005424 1.8909179401654155 18.400000000000006
0.204085729443226 1.874893215124187 18.400000000000006
0.204085729443226 1.8588684844269903 18.400000000000006
0.204085729443226 1.8588684844269903 18.400000000000006
0.204085729443226 1.8428437561762347 18.400000000000006
0.1855324806682823 1.8107943027482538 18.400000000000006
0.1855324806682823 1.7947695744702987 18.400000000000006
0.1855324806682823 1.778744848638785 18.400000000000006
0.1855324806682823 1.778744848638785 18.400000000000006
0.16697923330956954 1.7627201233527618 18.400000000000006
0.16697923330956954 1.7466953926011664 18.400000000000006
0.16697923330956954 1.730670664296012 18.400000000000006
0.16697923330956954 1.7146459359908572 18.400000000000006
0.16697923330956954 1.6986212076857028 18.400000000000006
0.16697923330956954 1.6986212076857028 18.400000000000006
0.14842598453462585 1.6825964822364836 18.400000000000006
0.14842598453462585 1.6665717539041296 18.400000000000006
0.14842598453462585 1.650547025571776 18.300000000000004
0.14842598453462585 1.634522299685863 18.300000000000004
0.12987273717591308 1.6184975716542058 18.300000000000004
0.12987273717591308 1.6024728432946527 18.300000000000004
